1,9.999900000000999E-9
2,0.25482452209753037
3,0.5461489554461741
4,0.7828507483993483
5,0.857243906261623
6,0.49506923929049695
7,0.4363801807862347
8,0.6868429811459528
9,0.7365695890304863
10,0.9960899822727312
11,0.8018179877596269
12,0.3088304808774661
13,0.3757861404750388
14,0.674337951457785
15,0.37662175432060496
16,0.7212203102572291
17,0.37825598559911433
18,0.4811949230354931
19,0.375891255357655
20,0.9976737932409436
21,0.3779636776335258
22,0.6891306367600551
23,0.37585626927938476
24,0.45970797217999343
25,0.4562722123149563
26,0.4289301465580788
27,0.4576731048335315
28,0.40766828598487515
29,0.4573885541518211
30,0.680004770465036
31,0.45862538632026434
32,0.9828818219399758
33,0.4576005054409201
34,0.02786027261899582
35,0.4576010354516458
36,0.2853657103139059
37,0.4584054283975882
38,0.24338224915707918
39,0.45838967869885433
40,0.47277708840048416
41,0.4584292172885393
42,0.5596736367296217
43,0.4582730075249849
44,0.4574858522811507
45,0.754827643312229
46,0.4574303508072344
47,0.4101552883192959
48,0.45751345260717946
49,0.4780590863198702
50,0.5504756468213576
51,0.5006461303469084
52,0.5505593057722113
53,0.4849863987445976
54,0.5511780511560233
55,0.5374739192668672
56,0.3953559015111937
57,0.5366933972541902
58,0.15833388291687867
59,0.5367576618038439
60,0.6434359688563285
61,0.5370676362755802
62,0.751650522643927
63,0.5370842830703005
64,0.5162238629916552
65,0.5370462408497998
66,0.4574564396150036
67,0.10506046117243639
68,0.5425395304619187
69,0.6688122190316199
70,0.5415744704165512
71,0.7398476581037827
72,0.5421907703712553
73,0.4508296085422245
74,0.5425978907134494
75,0.011641498704413
76,0.5424561805997686
77,0.6142760683597014
78,0.06134038711649314
79,0.6047795115102584
80,0.7507286173563229
81,0.6019323033116065
82,0.24034951271161942
83,0.6026302777850934
84,0.08039796055102022
85,0.6116053525454457
86,0.06269850991303771
87,0.6072898614160617
88,0.6024032450146206
89,0.06860467092833322
90,0.6023773387289754
91,0.4440527949253402
92,0.6024267426126187
93,0.1630470433842438
94,0.6025292454202096
95,0.8308487400249133
96,0.6033420873995058
97,0.46379423185468394
98,0.6031075292462507
99,0.4583274694073497
100,0.8065800905313726
