1,9.999900000000999E-9
2,0.9901474978332524
3,0.3482717387946266
4,0.5048703645553477
5,0.5597701698622474
6,0.066256713641905
7,0.03967972575542178
8,0.49506548766528274
9,0.4606087150754465
10,0.1520276835486456
11,0.14994059949622818
12,0.16095073155965745
13,0.15169996256033758
14,0.3873857543540592
15,0.15178882593464527
16,0.115368844607015
17,0.15146254529461733
18,0.9171404833821332
19,0.15142165673879382
20,0.5663647569737825
21,0.15141780890176648
22,0.018085184216931394
23,0.15193971962653285
24,0.9412505415201081
25,0.15186735229153236
26,0.6162441591439545
27,0.7635079129305921
28,0.2401657355132433
29,0.7611339287141475
30,0.6845409913910382
31,0.7626619823957616
32,0.17740103951214092
33,0.931792638120751
34,0.9039420069791351
35,0.9317283466918089
36,0.6692213570693537
37,0.932243168119511
38,0.8963817020325354
39,0.9321549560820381
40,0.29948745531815224
41,0.9320650925416003
42,0.10622442453495397
43,0.9321858589945041
44,0.336430586254439
45,0.711082445902078
46,0.33673361044354033
47,0.5835921792148319
48,0.33698134976972216
49,0.7670378539602373
50,0.3368158463666657
51,0.4537824416277563
52,0.33777028581788926
53,0.03186820451169292
54,0.3365066031577014
55,0.7309646235169496
56,0.1691639231771389
57,0.7311230346566491
58,0.23799097315103723
59,0.7314131449810937
60,0.9929978533663826
61,0.7311440017542611
62,0.1322301262088048
63,0.7309583566769393
64,0.25717467560066665
65,0.7311089590226161
66,0.9909542589318654
67,0.4267380912505
68,0.9908745398216782
69,0.4114532743251827
70,0.9912308115189216
71,0.16874387982964667
72,0.9913664461550766
73,0.7565094792874314
74,0.9904359943215668
75,0.6471128111043792
76,0.9906384426171155
77,0.9285314921980765
78,0.16056939422884553
79,0.9283527396442088
80,0.9738266307728303
81,0.9284009091232762
82,0.5125724134760615
83,0.9280264787334143
84,0.5312382520073664
85,0.9277162821727774
86,0.9880716466820583
87,0.9277358586857153
88,0.9310555412092892
89,0.27700241152183847
90,0.931046715480964
91,0.050029734997580115
92,0.9308526797994123
93,0.021931693508268513
94,0.9311965095611351
95,0.6457634477304436
96,0.9312023943758757
97,0.27626566327359403
98,0.9305374973927912
99,0.978720623937247
100,0.6179106042433768
