"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " R='1.0E-7'","NaN"
"0.396875"," 31.468531","0.731","1","0.296875", " R='1.0E-7'","NaN"
"0.60625"," 30.06993","1.457","2","0.421875", " R='2.548245220976049'","31.46853099999999"
"0.721875"," 29.370629","2.072","3","0.421875", " R='5.4614895544621955'","31.46853099999999"
"1.16875"," 26.573427","4.61","7","0.46875", " R='4.36380180786291'","31.46853099999999"
"9.706249999999986"," 25.524476","111.385","83","1.40625", " R='6.026302777851331'","29.388111849999994"
"11.71874999999998"," 25.524476","122.958","83","1.71875", " R='6.026302777851331'","27.797203000000003"
