"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " R='1.0E-7'","NaN"
"0.38125"," 32.167832","0.78","1","0.28125", " R='1.0E-7'","NaN"
"0.60625"," 26.573427","1.535","2","0.40625", " R='9.708860519428377'","32.16783199999999"
"1.484375"," 26.573427","6.593","2","0.484375", " R='9.708860519428377'","32.16783199999999"
