"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " R='1.0E-7'","NaN"
"0.4125"," 31.818182","0.785","1","0.3125", " R='1.0E-7'","NaN"
"0.621875"," 29.020979","1.508","2","0.421875", " R='9.901474978332534'","31.818182"
"0.7375"," 27.972028","2.128","3","0.4375", " R='3.4827173879469178'","31.818182"
"3.118750000000001"," 27.272727","15.745","24","0.71875", " R='9.41250541520114'","30.06993"
"4.296875000000002"," 26.923077","22.789","35","0.796875", " R='9.317283466918157'","28.9860139"
"4.512500000000002"," 24.475524","24.126","37","0.8125", " R='9.322431681195178'","28.7062936"
"11.82812499999998"," 24.475524","65.429","37","1.828125", " R='9.322431681195178'","26.223775999999994"
