"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " R='1.0E-7'","NaN"
"0.365625"," 29.72028","0.731","1","0.265625", " R='1.0E-7'","NaN"
"1.384375"," 27.272727","6.1","9","0.484375", " R='6.89305958258915'","29.720279999999995"
"1.5"," 27.272727","6.775","9","0.5", " R='6.89305958258915'","29.720279999999995"
