"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " R='1.0E-7'","NaN"
"0.365625"," 34.965035","0.769","1","0.265625", " R='1.0E-7'","NaN"
"0.590625"," 28.671329","1.517","2","0.390625", " R='7.211958431617692'","34.965035"
"0.790625"," 28.321678","2.845","4","0.390625", " R='7.136959444307833'","34.965035"
"1.2218749999999998"," 26.223776","5.358","8","0.421875", " R='9.613869593806237'","34.965035"
"1.46875"," 26.223776","6.645","8","0.46875", " R='9.613869593806237'","34.965035"
