(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.06374269005847953
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.07115009746588694
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)|0.22222222222222215
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.08284600389863547
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0)|0.29434697855750486
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.29434697855750486
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0)|0.29434697855750486
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0)|0.05886939571150096
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.008966861598440545
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0)|0.08128654970760232
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.29434697855750486
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0)|0.08557504873294344
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0)|0.13196881091617932
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0)|0.048927875243664716
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0)|0.03645224171539961
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.01617933723196881
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.08284600389863547
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.06237816764132553
(0.7216223610073902,0.29976851851851855,0.0,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.9859103900713602,0.10706018518518519,0.7503139820421016,0.7216223610073902,0.29976851851851855,0.0,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.8963822878802626,0.22164351851851852,0.5056093155424879,0.9143325036415568,0.203125,0.5717547712012201,0.9709622827748403,0.15219907407407407,0.6467669425393134,0.49969897608373137,0.29976851851851855,0.0,0.8921102116392385,0.22974537037037038,0.49806767880007324,0.933496208964585,0.19907407407407407,0.5707157842284096,0.7227662031102494,0.29976851851851855,0.0,0.844899987577962,0.25925925925925924,0.30455780259583437,0.8835903572129697,0.2482638888888889,0.3945755237045205,0.9859103900713602,0.10706018518518519,0.7503139820421016);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0)|0.17914230019493177
