1,9.999900000000999E-9
2,0.5776320173809236
3,0.39674822382241937
4,0.6882394108781278
5,0.11282340736417795
6,0.8417981457323768
7,0.7694725941448513
8,0.7227037963297479
9,0.8254083195978392
10,0.9458817279830838
11,0.18652864753378118
12,0.9627334428837454
13,0.3424945384034188
14,0.9641139856297357
15,0.34237528687890095
16,0.35297505081890246
17,0.342364826160915
18,0.6965853385629089
19,0.3423205411324153
20,0.8189964057425588
21,0.34250534050751447
22,0.29512844040285413
23,0.0823732458086256
24,0.006202184541112099
25,0.07931815764199679
26,0.6453623552085127
27,0.07792669096896454
28,0.8794181055159799
29,0.07981652345202639
30,0.5304016754957714
31,0.07770220547086448
32,0.5837727416291713
33,0.3787850598128101
34,0.06006671960388743
35,0.3783649857815172
36,0.9964426640345249
37,0.37922167355990866
38,0.7947854166157431
39,0.3792809939248817
40,0.1556636605967061
41,0.37911673284334924
42,0.17131795242128878
43,0.37910896853144527
44,0.7474235380292427
45,0.6920639569511535
46,0.746690508759324
47,0.7765877557244463
48,0.7472981246937508
49,0.1714537844721432
50,0.747269035132916
51,0.3778851423902949
52,0.7469813447065741
53,0.9442365415570174
54,0.7468782271226991
55,0.580931515839038
56,0.6447476421264141
57,0.5807727449704002
58,0.6321341708077604
59,0.5806729468231634
60,0.20410825826065582
61,0.5806567833819793
62,0.3065492176475857
63,0.5810549505355441
64,0.037983078374739354
65,0.5807982672030134
66,0.3780106984513959
67,0.2560983301647388
68,0.37816873216346514
69,0.8744406845031167
70,0.06586606171545561
71,0.831312454671006
72,0.06854229724511607
73,0.5501580798041236
74,0.06586742691861358
75,0.8137709222628813
76,0.06974615361380443
77,0.8155587673245783
78,0.46017051630922934
79,0.8150942391853989
80,0.912682139572218
81,0.8152180611762418
82,0.4354205008369439
83,0.8151898540777524
84,0.9745936036559918
85,0.8147316614875595
86,0.4674678942072992
87,0.814664662240803
88,0.8364272468037127
89,0.628391520984537
90,0.8376094201781441
91,0.9078528589323261
92,0.8363723120916615
93,0.16594320169288845
94,0.8375550711261271
95,0.6333384207761708
96,0.8368358644550521
97,0.5931761759341094
98,0.836504210876131
99,0.5809116285180216
100,0.08700185662463189
