7133.5,7432.2,7168.1,7374.5,7216.5,7218,7196.8,6912.5,7076.8,7242.9,7060.5,6972,7469.1,7221.8,7172.3,7292.2,7015.9,7229.8,7165.1,7484.9,7442.8,6934.2,7051.9,7302.8,7308.8,7199.8,7468,7007.6,6840.2,7208.1,7116.9,7326.4,7223.6,7118.2,7162.3,7105.8,7277.2,6992.5,7050.5,7352.6,7224.1,7069.6,7294.3,7268.3,6941.5,7376.2,7142.6,7124.4,7196.5,7104.8,7094,7242.8,7086.3,7329.7,7342.3,7006.8,6968.6,7273.5,7175,7167.9,7110.8,7288,7248.1,7145.8,7209.5,7067.4,7040.1,7050.3,7069.4,6944.7,7087.1,7016.1
6757.6,7115,6848.5,7025.7,6900.8,6870.7,6895.6,6524.8,6714.6,6903.8,6716.5,6671.4,7119.3,6877.8,6825.2,6934.4,6663.5,6879.3,6849.6,7089,7081.7,6606.4,6718.5,6983.7,6981.3,6842.1,7103.5,6670.1,6520.3,6901.3,6817.2,6957.6,6895.4,6776.2,6834.8,6724.4,6921.1,6639.2,6675.2,7007.3,6852.5,6745.2,6933.9,6946.6,6669.5,7046.3,6805.6,6782.3,6876.3,6794.8,6764.2,6911.3,6769,6969.8,7019.1,6666.6,6612.4,6932.4,6825.1,6824.3,6778.2,6990.9,6932.1,6867.7,6853.4,6712.1,6711.7,6698.9,6728,6565.5,6745.8,6688.7
5403.8,5715.3,5475.9,5614.5,5526.2,5476.1,5504.8,5272.3,5428.5,5507.6,5355.9,5351,5662.8,5515.4,5498.6,5544.3,5343.3,5484.4,5429.6,5692.9,5683.7,5286.4,5431.1,5524.6,5549.5,5472.9,5642.2,5315.2,5245.5,5525,5445.7,5577,5509.3,5427.2,5440.8,5371.4,5543.1,5287.1,5344.4,5647.5,5475.3,5375.8,5540.9,5507.5,5325.3,5643.7,5410.5,5421,5469.6,5414.1,5387.1,5503.9,5392,5632.3,5616.6,5352.5,5266.2,5503.9,5425.2,5470.1,5418,5594.1,5486.2,5485.8,5457.5,5349,5323.4,5322.5,5341.2,5336.7,5385.4,5364.6
2948.8,3056.2,2877.1,3014.2,2963.1,2972.8,2954.3,2836.1,2905.3,2973.1,2850.9,2879.8,3059.6,2971.9,2918.4,2945.7,2881.5,2951.9,2905.1,3088.2,3035.2,2883.2,2963,2989.8,3008.1,2966.9,3046.3,2863.6,2878.6,2902.9,2912.8,2972.8,2970.5,2863.6,2917.1,2911.1,2998.2,2908.9,2831.6,2995.3,2914.4,2881.2,2973.4,2965.5,2876.9,3020.6,2921.3,2959.2,2968.7,2891.5,2943.2,2982.5,2897.2,3041.6,3017.9,2876.8,2873.7,2923.8,2937.2,2952.9,2869.7,2997.4,2944.3,2969.4,2906.2,2852.7,2854.7,2897.7,2920.2,2873.7,2890.4,2913.9
1521.5,1575.7,1491.6,1541.8,1536.5,1490.2,1541.5,1497.8,1529.3,1535.2,1491,1508.7,1546.7,1526,1514.7,1517.8,1481.5,1550.5,1481,1579.3,1556.3,1515.2,1517.6,1556.8,1534.3,1531.1,1567,1488.6,1492.4,1508.8,1490.6,1504.9,1540,1471.3,1465,1515.1,1558.1,1509.4,1489.4,1568.7,1505.6,1470.3,1566.8,1482.4,1502.4,1541.3,1516.2,1525,1494.4,1491,1515.9,1529.7,1478.4,1524.3,1535.7,1505.8,1484.5,1472.9,1519.7,1528.1,1462.1,1545,1492.1,1552.3,1483.7,1486.1,1490.1,1511.3,1483.7,1498.1,1492.6,1519
5712.3,5977.9,5761.1,5874,5786.2,5773.4,5775.2,5521.9,5661.7,5836.8,5633.5,5589.3,5979.8,5787.9,5751.5,5844.9,5578.8,5739.3,5684.5,5995.3,5957.8,5507,5677.4,5783.2,5844,5752.1,5942.4,5588.6,5531.4,5807.1,5675.5,5858.8,5800.7,5692.4,5686.4,5652.3,5866.9,5610.7,5598.5,5931.6,5733,5627.6,5820.8,5800,5556.7,5904.8,5717.6,5677.7,5770.7,5650.1,5644.3,5746.1,5654.7,5878.7,5908.3,5573.4,5562.7,5808.5,5732.7,5755,5690.4,5839.5,5794.2,5717.8,5774.5,5630.8,5671.3,5632,5637.5,5560.3,5650.4,5584.6
1345.1,1417.5,1321.6,1377.7,1394.9,1344.2,1367.6,1338.7,1329.7,1385.2,1347.7,1368.7,1382.1,1342.3,1366.8,1323,1343.3,1399.7,1324.4,1397.4,1385.7,1384.7,1325,1377.7,1355.7,1399.6,1387.4,1334.3,1335,1358.9,1304.5,1314.7,1388.4,1341.2,1333.8,1339.3,1355.3,1344.1,1356.2,1395.6,1322.6,1347.4,1389.6,1337.5,1347.2,1396.3,1360.2,1332.6,1363.3,1321.3,1356.6,1382.6,1345.5,1369.4,1413.7,1355.7,1363.5,1323.8,1359.3,1361.4,1306.9,1395.2,1343.6,1364.8,1330.7,1329.8,1338.4,1364.2,1363.4,1345,1355.3,1345.6
2018.7,2091.9,2015.6,2095.4,2047,2011.2,2045.5,2004.8,2001.8,2086.6,1981.8,2010.4,2130.1,2083,2076,2033.7,2019.3,2067.3,1989.7,2120.4,2122,2007.6,2010.1,2073.4,2060.9,2062.3,2100,1965.4,1993.6,2019.1,2017.8,2040.9,2052.3,1990.1,1990.4,2048,2084.4,2001.3,1985.4,2085.9,1975.6,2007.6,2054,2031,2009,2116.2,2023.1,2034,2060.4,2000.3,2038,2082.1,1967.8,2090.3,2093.4,2001.3,2013,2023.5,2053.8,2044.8,1963.7,2087.2,2040,2045.3,2000.1,1988.1,1992.4,2041.6,2031.1,1995.7,1998.9,2017.5
4947.6,5159.1,4962.3,5152.3,5027.5,5008.2,5005.9,4800,4914.4,5017.2,4919.4,4855.5,5194.4,5033.3,4999.1,5077.7,4877.1,5000.7,4914.7,5164.8,5189.7,4886.6,4925.9,5045.2,5059.7,5004.3,5150.7,4832,4806.7,5031.3,4933.5,5086.3,5009.2,4927.9,4950.5,4952.1,5078.8,4880.4,4861.4,5122.4,4948.8,4910.7,5070.7,5034.7,4829.8,5101.9,4972.7,4959.2,5048.2,4942.7,4915.6,5040.6,4872.9,5121.7,5116.5,4910.2,4842.2,5007.1,4961.1,4983.3,4974.5,5071.5,5008,4980.6,4959.7,4897,4872.6,4929.1,4940.7,4802.1,4895.4,4893.7
3778.3,3956.3,3779.4,3920.8,3829.6,3778.1,3796.2,3689.9,3739.9,3832.2,3691.1,3755.2,3936.3,3811.4,3801.8,3821.2,3710.4,3801.9,3730.6,3966.9,3969.9,3673.7,3758.9,3871.6,3858.6,3832.1,3972.6,3688.7,3701,3766,3763.1,3849.1,3809.4,3737.6,3740.3,3740.6,3860.1,3688,3677.1,3900.7,3767.9,3706.4,3879.4,3770.1,3692.2,3892,3808,3781.5,3816.1,3764.1,3773.4,3829.9,3723.7,3875.4,3905,3731.6,3702.6,3809.4,3787.2,3796.7,3745,3872.8,3806.4,3780.1,3770,3695.3,3706.7,3748.8,3738.3,3666.6,3696.9,3713.7
2759.9,2906.9,2754.7,2873.5,2819.1,2756.7,2804.5,2679.1,2758.2,2784,2698.4,2738.2,2878.7,2808.5,2813.5,2769.6,2723.2,2809.1,2726.4,2900.7,2923.8,2745.5,2758.9,2839.3,2850.6,2804.1,2876.5,2688.3,2727,2783,2714.4,2762.2,2801.9,2740.2,2727.5,2735.5,2847.2,2722.5,2666.5,2855,2721.4,2708.7,2819.5,2770.9,2747.8,2852,2765.4,2753.2,2778.6,2696.4,2741.6,2827.6,2731.5,2859.6,2878.6,2706.7,2725.7,2764.7,2790.5,2794.5,2708.9,2841.9,2716.4,2800.7,2715.8,2669.4,2724.3,2746.2,2760.3,2685.4,2723,2715.1
2803.6,2945.3,2828.7,2930.2,2877.9,2823,2893.1,2765.6,2816.4,2888.2,2750.9,2795.6,2979.2,2877.2,2858.1,2826.9,2781.6,2821.2,2781.5,2981.1,2973.8,2803.6,2811.8,2892.2,2915.9,2857.9,2936.1,2759.5,2741.9,2843.2,2796.5,2845.8,2855.3,2757.4,2787.4,2813.1,2878.5,2776.5,2733.9,2910.1,2797.8,2773.4,2867.8,2829.2,2753.9,2925.1,2825,2828.1,2858.5,2787.3,2799.4,2882.5,2772.6,2933.6,2908.2,2783.1,2761.5,2814.9,2827.6,2842.2,2754.7,2868.9,2805,2848.4,2789.2,2744.2,2762.8,2769.6,2795.9,2764.2,2808.1,2820.2
991.24,1023.4,987.68,1008.8,1021.3,970.08,1024.5,1011.3,995.24,1032.5,988.42,1023.9,1030,1004.8,1037.5,998.18,995.7,1026.8,987.74,1011.7,1007.4,1013.6,980.3,1025.4,1031,1022.2,1022.3,1000.9,1018.9,983.7,977,987.7,1045.1,989.94,961.06,989.08,1025.9,985.88,998.42,1022,981.88,999.56,1017.2,992.46,996.16,1021.2,1003.6,987.64,993.24,1009.5,994.9,1038,996.92,1016.2,1003.7,1013.1,1003.3,977.86,1006.6,1011.3,995.2,1009.3,1003.7,1022.8,993.14,982.72,1002.9,1007.9,1001.8,1032.7,1004.5,1001.6
393.88,384.88,402.4,393.7,416.42,390.84,407,420.24,402.06,419.74,411.94,417.4,395.34,386.48,419.76,389.28,397.5,421.3,394.54,392.26,393.62,416.92,387.02,404.02,402.84,419.2,394.34,417.24,424.36,396.68,409.76,389.54,410.92,398.44,390.96,390.64,404.6,396.62,410.44,400.94,394.16,411.92,404.94,387.44,405.32,395.86,383.94,383.78,391.14,409.9,403.8,412.78,411.94,403.98,394.12,413.98,408.86,383.64,388.88,378.02,401.86,403.96,391.28,421.76,396.7,412.44,417.06,405.62,397.24,406.72,417.52,398.92
4154.9,4391.1,4159.2,4320.2,4247.2,4200.6,4243.1,4044.2,4109.4,4246.5,4084.8,4063.5,4385.3,4215.3,4210.2,4257.1,4108.5,4190.3,4140,4341.5,4338.4,4073.4,4126.4,4291.9,4264.4,4178.4,4359.1,4063.5,4030.8,4202.6,4143.3,4209.3,4224,4102.8,4114.1,4158.8,4249.5,4093.4,4034.4,4325.6,4135.2,4107.3,4230.5,4231.9,4086.8,4303.3,4147,4177,4214.5,4144.9,4155.9,4268.6,4092.7,4327.9,4332.8,4103.3,4042,4218.3,4177.9,4189.1,4126.7,4259.5,4180,4214.1,4162.9,4083.3,4091.9,4117.2,4108.3,4084,4100.7,4097.2
1305.5,1312.7,1291.8,1334.8,1324.4,1279.2,1309.9,1302.5,1282.9,1333.6,1295.7,1330.4,1329.6,1301.4,1330,1283.1,1287.7,1327.8,1261.7,1339.6,1337.9,1299,1303,1342.4,1307.8,1331.7,1348.9,1250.2,1305.2,1272.9,1286.7,1281,1318.4,1264,1268,1281.2,1329.7,1288.1,1273.2,1326.5,1277.5,1284.4,1336,1274.2,1303.1,1327.6,1293.7,1275.4,1303.5,1292.3,1296.8,1327.4,1258.8,1324.5,1319.4,1284.2,1307.9,1282.8,1294.4,1289.1,1275.5,1312.7,1286,1329.5,1295.1,1260.4,1285,1310.1,1268.3,1299.5,1315.6,1294.7
356.56,358.42,371.08,365.36,375.36,357.82,390.84,381.44,379.6,388.02,389.38,382.02,367.32,356.16,390.54,361.86,365.9,389.46,372.94,366.22,359.58,390.58,360.56,373.26,367.44,399.1,363.16,384.38,387.56,365.22,369.34,363.98,386.94,372.3,362.56,359.38,361.32,375.66,391.54,366.88,363.18,378.22,384.42,370.78,373.52,372.04,357.52,354.62,359.12,373.46,366.78,382.5,379.06,369.84,361.16,379.64,375.62,356.7,365.18,352.86,371.98,364.5,367.12,395.3,364.16,379.32,380.6,369.72,365.9,369.86,386.24,364.22
1298.4,1330.1,1304.9,1349.7,1340.7,1282.7,1336.8,1296.9,1277,1357.7,1310,1326.7,1366.9,1320.2,1335.4,1316.6,1298.3,1364.7,1281.9,1352.6,1365.8,1311.8,1311.1,1347.5,1351.9,1339.8,1351.7,1297.8,1299.9,1314.2,1274.5,1275,1334.8,1301.7,1280.3,1299.4,1338.3,1307.7,1287.4,1339.2,1277.2,1292.6,1332.9,1285.7,1319.1,1336.1,1309.3,1314.9,1316.5,1332.2,1321.9,1343.9,1288.8,1343,1333.1,1301.4,1317.3,1310.5,1327.4,1336,1274.6,1336.4,1282.5,1342.3,1284.6,1305.6,1304.9,1320.1,1276.7,1290.5,1317.4,1290.5
2126.8,2209.3,2085.2,2193.9,2140.5,2098.2,2184,2076.3,2097.7,2150.3,2073.5,2110.2,2235.3,2167.4,2175.6,2136.9,2105.8,2148.8,2082.5,2182.6,2204.8,2123.5,2148.4,2174.6,2178.8,2141,2214.6,2099.6,2078.3,2099.6,2104.5,2145.9,2148.1,2063.5,2105.6,2097.7,2181.8,2084.3,2089,2176.2,2098.6,2077.4,2167.7,2121.4,2092.5,2182,2127.9,2120,2137.5,2107.1,2101.1,2161.7,2076.3,2220,2209.9,2105.5,2081.2,2102.8,2125.5,2152.4,2075.6,2184.2,2106.9,2170.6,2106.7,2084.5,2075.4,2095.3,2099.8,2078.4,2073.5,2124.8
1360.5,1409.4,1337.2,1388.8,1401.9,1347.8,1397.9,1369.1,1388.2,1400.5,1345.6,1369.9,1401.6,1368.4,1401.2,1362.3,1355.3,1398.1,1343.9,1399.1,1374.2,1354.1,1348.3,1382.9,1398,1388.8,1401.6,1346.4,1367,1348.7,1363.3,1356.4,1393.2,1331.4,1330.9,1330.3,1377.2,1354.7,1369.6,1407.3,1340.7,1340.6,1390.2,1355.7,1366.2,1418.9,1344.7,1340.7,1357.2,1335.9,1352.9,1392.8,1364,1401.3,1395.5,1365.4,1339.7,1342.2,1364.2,1366.2,1342.6,1386.6,1350.4,1397.7,1331,1338.8,1349.5,1362.4,1356.7,1353.1,1362.8,1340.7
1000.3,1031.3,985.94,1019.1,1026.9,991.84,1036,1013.9,1010.1,1014.5,993.46,1022.2,1027.8,982.54,1034.4,991.28,998.76,1043.4,998.3,1029.3,1011.2,1004,1002.2,1029.1,1012.4,1049.4,1030.7,997.8,1007.7,978.62,1014.2,985.52,1028.1,999.92,959.98,1006.1,1032,999.74,1001.4,1026.5,974.2,996.32,1026,988.74,997.88,1018.5,985.72,1013.2,1014,969.24,1001.1,1019.9,979.42,1009.3,1008.9,1004,993.24,979.48,1017.8,1001.4,985,1026.4,975.46,1035.1,991.8,990.88,1018.1,1012.6,988.86,988.28,992.4,987.12
6984.3,7337.1,7059,7248,7077,7158.3,7083.1,6799.4,6946.2,7105.6,6966.4,6865,7318.7,7074.9,7057.8,7117.3,6876.6,7048.1,7000.5,7241.3,7355.2,6843.4,6934.1,7109.6,7135.1,7079.6,7360.7,6879.3,6716.9,7119.3,7003.6,7188.7,7051.2,6967.5,7021.6,6925.2,7151.8,6849.4,6895.7,7231.9,7068.3,6971.9,7131.8,7189.5,6843.4,7237,6993.8,6967.1,6996.2,6989,6947.1,7083.5,6952.7,7262.8,7236.2,6878.1,6831.2,7125.6,7012.5,7016.2,6971,7132.2,7078.1,7026.3,7074.4,6945.7,6923.5,6926.5,6875.5,6788.6,6974.4,6894.8
946.98,954.52,933.6,963.72,968.3,909.88,978.14,944.1,936.84,966.76,939.4,971.1,967.62,935.46,990.96,929.82,942.22,995.2,928.56,954.1,950.04,978.22,955.2,957.02,960.7,968.86,962.36,949.3,962.26,938.68,933.34,936.84,986.94,934,924.16,952.08,963.52,942.74,957.3,971.6,929.26,944.56,961.36,947.94,951.08,953.98,940.54,944.58,954.64,954.08,931.18,962.6,958.92,956.24,955.46,938.68,951.76,922.42,935.82,926.18,920.74,959.86,936.34,972.84,931.12,947.4,946.28,949.62,941.76,953.44,949.38,953.2
4931.9,5184.7,4914,5105.3,5002,5001.4,5041.8,4778.2,4924.4,5019.3,4879.6,4824.5,5207.1,5015.1,4972.2,5013.6,4854.4,4969.3,4923.4,5188.2,5179.1,4796.9,4926.1,5070.3,5076.4,5008.9,5138,4830,4724.5,4987.7,4894.3,5030.1,5014.6,4902.5,4946.8,4910.9,5063.9,4833.4,4846.4,5109.3,4937.4,4886.9,5044.6,5018.4,4803.3,5110.2,4953.9,4948.5,4976.8,4916.7,4945,4976.3,4910.2,5074.1,5089.5,4848.1,4837.6,4958.4,4954.1,5011.2,4906.8,5068.8,4990,4932.4,4909.1,4852.6,4859.3,4904.9,4884.7,4800.2,4858.7,4872.2
6760.4,7053,6787.6,6999.6,6840.9,6912.9,6880.9,6557.2,6698.7,6848.3,6734.6,6631.6,7055.2,6874.6,6809.3,6962.5,6642.3,6815.6,6786.4,7050.6,7077.9,6580.9,6725.4,6961.3,6955.6,6849.3,7099.6,6658.4,6567.7,6880.6,6804.9,6948.8,6873.3,6754.6,6786.7,6731.5,6954.5,6646.9,6683.9,6982.6,6841.8,6756.7,6927,6931.8,6608.8,7022.7,6757.8,6727.5,6841.6,6792.5,6704.6,6845.9,6718.8,6984,7001.8,6641.4,6593.6,6883.6,6774.2,6796.7,6755.3,6930.3,6864.2,6812.2,6840.8,6681.2,6676.1,6642.6,6643.3,6575.6,6681.6,6645.4
4488.8,4659.7,4457.8,4622.4,4520.1,4450.2,4525.2,4352.4,4428.5,4526.8,4336.8,4348.3,4662.8,4559.3,4504.9,4503.9,4392.1,4526.2,4432.7,4663.6,4677.4,4356,4454,4544.1,4582,4507.9,4670,4375.4,4328.8,4478.4,4449.2,4555.6,4548.5,4427.8,4488.7,4430.2,4574.8,4380.2,4347.6,4620.6,4445.7,4415.2,4580.9,4496.4,4356.1,4604.4,4492.8,4469,4541.4,4447.5,4447.7,4529.5,4421,4589.5,4621.1,4359.8,4372.7,4473.8,4462.9,4494.8,4406.9,4559.7,4515.2,4501.5,4486.4,4412.1,4371.7,4461.3,4410.6,4349.3,4395.8,4387.2
4136.3,4282.5,4066.8,4205.8,4129.2,4090.2,4164.9,3991,4005.3,4160.9,4029.4,4055.1,4311.1,4156.3,4114.8,4127.7,4001.6,4114,4062.7,4291.3,4277,4001.1,4073.2,4155.7,4177.3,4110,4263.3,3964.7,3974.2,4106.7,4043.4,4159.3,4166.3,4032.5,4048.2,4065.5,4179.5,4016.1,3980.5,4197.7,4068.4,3990.4,4137.5,4120.6,3988.1,4223,4123.6,4084.1,4122.5,4043.6,4072.5,4127,4047.4,4216.9,4227.6,4016.8,4021.9,4105.5,4123.9,4130.6,4001.2,4192.3,4112.2,4117,4072.6,3990,4006.5,4068.3,4069,4010.9,4010.6,4068.8
7479.7,7804.8,7503.9,7706.4,7571,7605.7,7559.5,7220.7,7397.9,7593.7,7423.3,7295,7780.7,7578,7468.7,7647.3,7341.3,7504.3,7465.9,7777.9,7790.5,7201.4,7460.2,7634.5,7641,7478.5,7813.6,7329.4,7238.1,7550.3,7493.6,7677,7550.4,7451.3,7518.4,7415.5,7622.6,7332.3,7390,7682.6,7524.4,7369.9,7641.4,7600.7,7304.7,7750.3,7503.9,7500.6,7532.7,7427.7,7441.2,7542.5,7435.5,7679.5,7738.8,7351.8,7263.9,7603.6,7482.2,7516.8,7476.1,7613.9,7547.5,7473.6,7505.4,7373.5,7361.1,7359.2,7374.8,7221.4,7425.5,7364
