# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestDataF.data.R
# init = init.R
# random
#   seed = 380867191
# output
#   file = of13.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,e.1,e.2,e.3,e.4,e.5,e.6,e.7,e.8,e.9,e.10,e.11,e.12,e.13,e.14,e.15,e.16,e.17,e.18,e.19,e.20,e.21,e.22,e.23,e.24,e.25,e.26,sigma
# Adaptation terminated
# Step size = 0.00265945
# Diagonal elements of inverse mass matrix:
# 0.0154583, 1.79093, 11.0131, 0.00857889, 147.707, 0.682875, 1.79017, 0.0855582, 0.34284, 0.211438, 0.713482, 0.0471991, 0.832506, 0.984309, 0.138471, 0.0348615, 0.681124, 14.2609, 3.70821, 0.66038, 5.67618, 0.0146396, 4.21449, 10.3647, 10.4511, 0.444935, 0.231313
9.31205,0.749764,0.00265945,2,4,1,4.80275,0.400245,4.15501,-1.82216,0.0401391,27.2795,4.18923,3.69434,0.204958,0.561932,1.0615,-2.57765,0.0183384,1.66687,-4.30264,1.4677,0.578823,1.20219,9.97964,0.420656,-2.86155,6.30884,0.539786,7.16921,9.31536,-4.06816,1.1446,0.192798
9.38878,0.799978,0.00265945,2,5,1,3.71619,0.399437,4.15634,-1.83127,0.0406259,27.4004,4.19104,3.68451,0.205317,0.559911,1.06015,-2.57688,0.0184198,1.66661,-4.30089,1.46629,0.579697,1.20415,9.9738,0.401989,-2.86947,6.30461,0.539966,7.17425,9.34197,-4.04112,1.14672,0.191949
9.37692,0.857143,0.00265945,2,7,1,7.4099,0.399623,4.15471,-1.83778,0.0407742,27.3557,4.18769,3.68291,0.203363,0.564902,1.06478,-2.57254,0.0199,1.67192,-4.30554,1.46705,0.580146,1.20325,9.98845,0.385105,-2.86101,6.3212,0.540093,7.18688,9.3587,-4.00863,1.13992,0.192459
9.37692,0,0.00265945,0,1,1,3.02242,0.399623,4.15471,-1.83778,0.0407742,27.3557,4.18769,3.68291,0.203363,0.564902,1.06478,-2.57254,0.0199,1.67192,-4.30554,1.46705,0.580146,1.20325,9.98845,0.385105,-2.86101,6.3212,0.540093,7.18688,9.3587,-4.00863,1.13992,0.192459
8.78642,0.932577,0.00265945,4,16,1,2.36914,0.405395,4.13331,-1.75502,0.0418516,27.3423,4.18303,3.69156,0.202815,0.569286,1.05775,-2.51167,0.0202426,1.69776,-4.39442,1.46961,0.577416,1.18717,9.98836,0.232131,-2.82082,6.39317,0.538081,7.26195,9.31392,-3.85886,1.11899,0.192117
8.54009,0.856851,0.00265945,2,7,1,2.47982,0.405385,4.13993,-1.75853,0.04171,27.4003,4.18737,3.69866,0.202778,0.574956,1.06091,-2.50297,0.0215147,1.69213,-4.39584,1.46997,0.577419,1.18828,9.98583,0.222649,-2.82042,6.37067,0.537743,7.26822,9.29954,-3.87048,1.12214,0.191794
8.82404,0.941173,0.00265945,4,17,1,0.712798,0.406606,4.18322,-1.79472,0.0414144,27.3574,4.19553,3.72271,0.204068,0.568665,1.06249,-2.48673,0.0223047,1.70371,-4.3916,1.47365,0.578721,1.17991,9.96297,0.229929,-2.83354,6.39765,0.536865,7.28119,9.2834,-3.85316,1.11866,0.192055
8.28448,0.939961,0.00265945,4,17,1,5.40588,0.401918,4.19167,-1.78806,0.0382192,27.5629,4.20609,3.71602,0.210031,0.585308,1.06245,-2.4699,0.0234789,1.67195,-4.41459,1.4769,0.578603,1.16282,10.0904,0.251918,-2.82771,6.36932,0.536792,7.24994,9.33362,-3.79535,1.10911,0.1919
8.25754,0.933236,0.00265945,3,15,1,-0.788084,0.40182,4.19212,-1.77234,0.0385672,27.4135,4.19465,3.71566,0.207296,0.588022,1.06094,-2.45841,0.0236424,1.6743,-4.41637,1.47927,0.576501,1.15126,10.0673,0.251446,-2.8426,6.38164,0.535759,7.26242,9.30336,-3.80515,1.11024,0.192003
8.53225,0.909091,0.00265945,3,11,1,4.07616,0.401001,4.20604,-1.77097,0.0379361,27.3853,4.19575,3.69903,0.207552,0.594138,1.0561,-2.44947,0.026587,1.67641,-4.42449,1.48211,0.576028,1.15688,10.0568,0.266434,-2.83777,6.37969,0.533649,7.2626,9.29823,-3.80493,1.10336,0.191807
