# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestData5.data.R
# init = 2 (Default)
# random
#   seed = 221787620
# output
#   file = o4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,e.1,e.2,e.3,e.4,e.5,e.6,e.7,e.8,e.9,e.10,e.11,e.12,e.13,e.14,e.15,e.16,e.17,e.18,e.19,e.20,e.21,e.22,e.23,e.24,e.25,e.26,sigma
# Adaptation terminated
# Step size = 0.0102327
# Diagonal elements of inverse mass matrix:
# 0.685315, 0.15915, 0.74282, 0.268474, 0.939541, 21.5446, 0.207823, 0.811041, 0.0414304, 3.61629, 0.279917, 0.842978, 0.00888751, 0.796971, 0.0916781, 0.0495665, 0.665609, 0.29201, 0.923694, 0.0674219, 0.0396006, 0.789877, 0.00249762, 0.199661, 0.0813466, 0.0362296, 0.0752721
3.24311,0.79516,0.0102327,9,511,0,11.2068,0.47252,0.616926,1.92739,0.0441715,0.0945972,9.29199,0.870573,0.691306,1.06062,2.77248,-1.565,1.42569,0.0680864,0.566791,0.710599,-0.0871849,-0.18887,1.77328,1.79023,0.263343,0.646792,0.207896,0.118788,0.443513,0.956503,0.349682,0.106199
2.10543,0.984984,0.0102327,9,511,0,9.81941,-0.0330696,0.235067,0.224883,0.146977,1.15104,7.29583,0.40076,0.427191,0.919741,7.62137,-0.501224,-0.359755,0.310982,-0.116247,1.05858,0.514061,0.303754,0.642139,-3.95224,0.658074,0.47351,0.884901,0.0730397,-0.656951,1.01016,0.598477,0.196444
-7.1201,0.920951,0.0102327,8,255,0,20.6004,1.58031,0.746936,1.11561,-0.0185884,1.61664,4.72507,1.31713,-0.747978,1.33898,0.555465,-0.694064,0.409609,0.0967384,1.40232,1.0963,0.0282895,2.81953,0.441929,-0.862225,0.108708,1.01854,-1.69904,0.115073,0.0566646,1.13004,0.30892,0.0581085
-3.73653,0.699694,0.0102327,8,255,0,20.1163,0.894931,0.92658,0.835085,-0.122716,1.43617,4.79872,0.00504172,-0.77957,1.56033,0.667625,-0.576271,-0.216924,0.0976445,1.65157,1.19255,-0.0286283,1.69193,0.6112,-1.63697,0.189739,1.18443,-0.108113,0.0770169,0.0901976,1.30551,0.548563,0.116233
-3.67467,0.964518,0.0102327,7,148,1,14.1076,0.802705,0.845825,0.8358,-0.218153,1.58347,4.71191,-0.00582474,-0.886236,1.55064,0.647442,-0.590648,-0.147186,0.135997,1.86781,1.22969,-0.0290376,1.542,0.801861,-1.74667,0.174649,1.08841,-0.199528,0.0695915,0.172247,1.31373,0.524343,0.109081
-7.4093,0.79884,0.0102327,8,303,1,23.3906,1.19363,1.15514,1.42143,-0.153096,2.10215,0.715465,-0.23799,-0.921051,1.2795,-0.466583,-0.785708,0.389558,0.0782939,1.72928,1.30833,-0.223176,0.333481,1.29601,-1.39307,0.143643,0.705578,-0.375704,0.167185,0.025881,1.55439,0.778003,0.0788426
-6.21389,0.326844,0.0102327,8,357,1,19.7364,0.86365,1.10524,0.745652,-0.233603,2.10303,1.75871,0.0444375,-0.786882,1.24903,0.4677,-0.694746,-0.642754,0.0747713,1.96285,1.42093,-0.264764,0.625815,1.51788,-1.17814,0.178711,0.673475,-0.279303,0.177324,0.137684,1.56547,0.793482,0.0746396
-6.71299,0.918793,0.0102327,8,393,1,23.1514,0.70907,1.06278,0.698088,-0.503768,2.24667,2.90225,0.0411241,-1.48133,1.20825,0.431385,-0.592203,-0.902059,0.147688,2.25738,1.57838,-0.149704,0.752445,1.75385,-1.66903,0.276256,0.69189,0.178145,0.198857,-0.0903547,1.61011,0.761306,0.0738044
-0.896845,0.951526,0.0102327,7,188,1,16.9105,0.764501,0.95229,-0.281243,-0.227645,2.11234,7.59031,0.310836,-1.87479,1.20715,0.385805,-0.752522,-0.17071,0.0708445,1.21996,1.41151,-0.182195,1.40381,1.56344,-1.62383,0.458482,0.61727,0.109112,0.196342,0.476542,1.36818,0.634328,0.0857234
1.98641,0.716327,0.0102327,8,511,0,18.1663,0.809724,0.764969,-0.0159925,0.2158,0.898404,6.61394,0.525877,0.74323,1.12211,1.26541,-1.12996,0.568567,0.25137,0.189222,0.653357,-0.0358494,0.937488,1.23907,0.251095,0.514868,0.537992,-1.17985,0.162024,-0.602756,1.76194,0.718208,0.13541
1.41691,0.944629,0.0102327,9,511,0,12.7676,1.50631,1.18564,1.60875,-0.320924,1.14091,7.92422,0.806471,2.98878,0.74018,8.72454,-1.44171,0.723312,0.3263,1.70805,1.11293,0.37984,-0.876669,1.42896,-0.357644,0.729913,0.459512,2.52786,0.0723376,0.502842,0.740685,0.239448,0.128385
3.1661,0.976689,0.0102327,8,480,1,11.1468,1.11671,0.546927,1.46531,0.307462,1.4307,14.5496,0.719981,-0.414813,0.858124,4.13405,-0.37522,-1.48997,0.268704,0.0175642,1.07907,0.205115,-0.139202,1.85819,-2.5044,0.400992,0.00668075,1.29081,0.0648549,-0.336231,0.237221,0.362222,0.089167
3.63806,0.875453,0.0102327,8,439,1,11.3888,1.87235,0.2814,0.868016,-0.322548,0.836928,8.29693,1.36067,-0.0470954,0.733194,4.38328,-1.82418,-0.200434,0.276161,-1.87391,0.951493,-0.0785003,-0.0500614,1.92123,-2.4939,0.319969,0.33622,1.91992,0.00452992,0.338103,1.06015,0.287012,0.0915649
