# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestData5.data.R
# init = 2 (Default)
# random
#   seed = 71610261
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w_0,w_1,w_2,w_3,w_4,w_5,a_0,b_0,c_1,a_1,alpha_1,a_2,b_2,c_2,a_3,b_3,c_3,alpha_3,alpha_4,beta_4,delta_4,kappa_4,a_5,b_5,c_5,alpha_5,sigma
# Adaptation terminated
# Step size = 0.000751098
# Diagonal elements of inverse mass matrix:
# 0.699857, 0.25231, 0.381245, 0.139555, 0.192968, 0.623771, 0.0319874, 0.386245, 0.413514, 9.41856, 0.00249694, 0.0142808, 0.704212, 0.0630781, 0.00290165, 0.414402, 0.0248374, 0.0329686, 0.0318909, 0.111702, 0.0100299, 0.00727083, 0.00189617, 0.0592584, 0.0103548, 0.00802758, 0.140895
21.467,0.999996,0.000751098,10,1023,0,-13.4101,0.175618,0.215257,2.07668,0.298446,1.42872,2.13796,0.760488,0.22059,1.06366,6.95635,-0.0686341,0.775028,8.13357,-1.03573,0.195364,1.47044,0.62414,0.206435,1.45118,-0.914965,0.51629,0.334343,0.139712,-0.583897,0.586069,0.331564,0.133076
22.1109,0.999993,0.000751098,10,1023,0,-12.446,0.122399,0.226301,2.49691,0.309867,1.14244,1.42225,0.744255,0.0383202,0.880524,4.61766,-0.0792353,0.84999,8.28037,-0.977599,0.203683,1.34107,0.597189,0.165488,1.47198,-0.849854,0.536253,0.363138,0.134653,-0.611027,0.5653,0.328484,0.132118
22.756,0.999998,0.000751098,10,1023,0,-6.92439,0.105248,0.199613,2.7321,0.366127,1.06964,1.64721,0.731254,0.167148,1.10852,5.08289,-0.0854499,0.861957,8.2266,-0.910243,0.213519,1.24113,0.619687,0.171643,1.4409,-0.931022,0.541637,0.343133,0.121416,-0.600651,0.588048,0.35285,0.122353
22.6792,0.999998,0.000751098,10,1023,0,-11.8393,0.0821762,0.226502,2.35672,0.424524,1.0774,1.35739,0.717795,-0.0530001,1.03047,4.88668,-0.0688192,0.850681,8.25285,-0.899711,0.24012,1.42176,0.605914,0.264993,1.48111,-0.726609,0.541596,0.317929,0.12613,-0.49576,0.57824,0.408279,0.108976
22.9438,0.999989,0.000751098,10,1023,0,-10.8532,0.104187,0.292063,2.29366,0.449127,1.17429,0.741224,0.709578,0.333029,1.79406,4.69488,-0.036601,0.847605,8.10056,-0.97161,0.226954,0.973185,0.570461,0.290454,1.29498,-0.769892,0.502723,0.404103,0.158536,-0.619042,0.57206,0.397217,0.12402
21.1471,0.999933,0.000751098,10,1023,0,-8.2196,0.0784399,0.317275,2.0693,0.427979,1.29579,0.663229,0.667763,0.509336,1.78653,4.82296,-0.0237093,0.833573,8.57062,-0.98908,0.234115,0.855029,0.502518,0.266809,1.2647,-0.674358,0.439417,0.375771,0.169412,-0.573172,0.594463,0.449741,0.119318
19.8949,0.999999,0.000751098,10,1023,0,-9.22894,0.0562744,0.264053,1.84252,0.421984,1.60045,0.720544,0.646608,0.0915583,1.48235,5.23967,-0.0100797,0.872717,8.34663,-0.99871,0.235423,0.979679,0.543042,0.264697,1.11836,-0.876109,0.40969,0.356142,0.188476,-0.767965,0.654636,0.415255,0.140177
17.5245,0.999887,0.000751098,10,1023,0,-4.10757,0.0681119,0.260819,1.8702,0.40353,1.42151,0.675284,0.639174,-0.0231124,1.06633,4.78436,0.0107573,0.811135,8.78665,-1.01376,0.242407,0.960914,0.499546,0.252298,1.00002,-0.904332,0.437625,0.39749,0.197447,-0.727392,0.697896,0.399713,0.130617
17.7713,0.999999,0.000751098,10,1023,0,1.10587,0.0811897,0.217062,1.01143,0.525377,1.53007,0.829661,0.453707,-0.213442,1.21047,6.00689,0.0159617,0.962342,9.17886,-0.818464,0.230294,0.555971,0.551658,0.293471,1.0142,-1.06855,0.404433,0.437791,0.197411,-0.763471,0.710765,0.404735,0.144302
19.2499,0.999981,0.000751098,10,1023,0,4.7413,0.117287,0.241108,1.1151,0.419042,1.31091,0.582599,0.442642,0.0374016,1.26511,3.87156,0.0522604,0.907849,8.9489,-0.885012,0.219802,0.646179,0.5455,0.150949,0.883755,-1.10745,0.376439,0.365169,0.207458,-0.484158,0.767387,0.391036,0.132902
19.602,0.999969,0.000751098,10,1023,0,-10.3978,0.0795508,0.231619,0.839218,0.372334,1.0389,0.247532,0.380801,-0.27975,1.82025,3.51857,0.0754527,0.936788,8.76525,-0.879605,0.250492,0.577141,0.625893,0.182007,0.900971,-0.998903,0.345171,0.375587,0.204219,-0.360644,0.796166,0.424838,0.123928
19.0051,0.999989,0.000751098,10,1023,0,0.472474,0.0906587,0.277549,0.817668,0.385945,0.898083,0.208566,0.402991,-0.522651,1.93755,3.10304,0.0889446,0.95936,8.81766,-0.962376,0.240938,0.741515,0.544628,0.168498,0.963191,-0.966134,0.339981,0.339512,0.188928,-0.360695,0.833983,0.430161,0.136447
19.7352,1,0.000751098,10,1023,0,-7.77651,0.0877932,0.252555,0.866623,0.42052,0.851049,0.200973,0.555505,-0.236239,1.79585,2.34754,0.0999281,0.954782,8.42719,-1.09511,0.229964,0.728311,0.550716,0.0969226,0.85503,-0.970432,0.316221,0.298723,0.207536,-0.31301,0.8669,0.398817,0.0873142
18.2535,0.999983,0.000751098,10,1023,0,-10.5585,0.0867865,0.25026,0.638182,0.429888,0.856009,0.218919,0.583387,-0.0873604,1.78066,1.95284,0.0844376,0.942076,8.50107,-1.06173,0.243868,0.874573,0.523159,0.0675356,0.788728,-1.00228,0.315273,0.323947,0.208164,-0.34528,0.899934,0.414473,0.0827865
19.7802,0.999983,0.000751098,10,1023,0,-4.59028,0.0906574,0.268024,0.666802,0.40544,0.933109,0.284315,0.535971,-0.132629,1.57853,2.20691,0.1102,0.983588,8.36267,-1.02873,0.211705,0.925733,0.551021,0.0917084,0.733583,-0.975121,0.351826,0.297547,0.204413,-0.35759,0.776285,0.42401,0.0700003
19.1053,0.999997,0.000751098,10,1023,0,-3.73728,0.0535685,0.516796,0.602985,0.417513,1.16316,0.391148,0.52118,0.327442,1.33872,2.3658,0.0973303,1.02002,8.62866,-0.877163,0.181996,0.772255,0.467982,0.260849,0.731064,-0.877792,0.338944,0.310455,0.207871,-0.334152,0.789185,0.425478,0.0841645
18.0482,0.99999,0.000751098,10,1023,0,-2.63604,0.0313417,0.358396,0.903069,0.407612,1.33376,0.347581,0.400434,0.101679,1.16792,2.65401,0.0938479,1.04343,8.78806,-0.908381,0.119625,0.253236,0.352049,0.317455,0.868812,-0.734729,0.272744,0.385732,0.205308,-0.589127,0.802096,0.3787,0.117873
17.8663,0.999862,0.000751098,10,1023,0,-0.127091,0.037959,0.290084,0.834805,0.369296,1.41185,0.208768,0.366871,-0.146581,1.34377,3.44734,0.0848646,1.0944,8.31253,-0.926269,0.110995,0.234749,0.498871,0.443496,0.894685,-0.291581,0.197179,0.311876,0.19144,-0.445778,0.706324,0.355233,0.110128
18.005,1,0.000751098,10,1023,0,-10.4729,0.031634,0.324802,0.858086,0.41133,1.38287,0.248343,0.37925,-0.216715,1.19171,2.96701,0.0917521,1.05925,8.34065,-0.90358,0.0999742,0.461082,0.582431,0.417266,0.87388,-0.341771,0.157678,0.307346,0.203137,-0.457524,0.710329,0.375957,0.110163
16.9896,1,0.000751098,10,1023,0,4.14296,0.0165813,0.498693,0.8724,0.467868,0.848266,0.259066,0.214125,0.0862102,1.02644,1.84274,0.0717099,1.02247,7.51176,-1.01288,0.0911185,0.131299,0.561065,0.43022,0.862789,-0.0460199,0.129445,0.317456,0.192109,-0.543761,0.836943,0.377572,0.146215
17.8998,0.999987,0.000751098,10,1023,0,-9.48193,0.0186735,0.61989,0.858211,0.473003,0.868961,0.375866,0.218561,-0.0642396,0.681026,1.78922,0.0782093,0.989942,6.96964,-0.958364,0.125708,0.294795,0.525708,0.568464,0.915178,-0.00954738,0.15048,0.342003,0.181121,-0.543144,0.859546,0.384815,0.155049
17.3082,0.999992,0.000751098,10,1023,0,1.07908,0.00851678,0.653625,0.753024,0.422305,0.838488,0.274567,0.242101,0.0433987,0.788113,1.74558,0.0584105,0.963451,7.18403,-1.10649,0.125905,0.424635,0.358661,0.470872,1.04604,-0.0933121,0.226637,0.331747,0.165363,-0.678491,0.941161,0.461851,0.136562
18.4841,0.999988,0.000751098,10,1023,0,-4.67233,0.00948902,0.843444,0.554144,0.416558,0.823207,0.424025,0.307104,0.287694,0.587485,1.42603,0.0357034,0.933495,7.06949,-1.0682,0.142843,0.912183,0.408213,0.573066,1.0214,-0.01569,0.211733,0.352495,0.140432,-0.549863,0.965563,0.44898,0.114896
18.1452,0.999958,0.000751098,10,1023,0,-6.14813,0.0105379,0.790918,0.524916,0.420687,0.762069,0.464601,0.31253,0.171584,0.611178,1.28891,0.0263622,0.908658,7.06623,-1.04431,0.132642,0.711193,0.383787,0.593479,0.963835,0.00904899,0.205223,0.352259,0.142882,-0.525953,0.953767,0.459763,0.114719
19.9432,0.999351,0.000751098,10,1023,0,1.91319,0.0196255,0.977913,0.888143,0.599709,0.639623,0.558997,0.410541,0.0556956,0.259229,1.22027,0.0416102,0.85817,6.84684,-1.03835,0.137308,0.69359,0.462238,0.678774,1.08891,0.480289,0.178698,0.382967,0.109825,-0.56678,0.949658,0.511276,0.101009
17.6978,0.999833,0.000751098,10,1023,0,-8.35304,0.0172097,1.0978,0.966321,0.512588,0.716833,0.472347,0.528935,0.086673,0.443655,1.24227,0.0210688,0.81292,6.21671,-1.09519,0.139863,0.626647,0.355366,0.789144,1.13252,0.547022,0.166796,0.395652,0.098117,-0.616302,0.973139,0.483034,0.0726362
16.5678,0.999999,0.000751098,10,1023,0,-5.28742,0.0181623,0.943031,0.717746,0.451327,0.806343,0.465839,0.492549,0.206429,0.57699,1.48945,0.00965216,0.81435,5.88758,-1.19355,0.166995,0.447397,0.317786,0.700223,1.18994,0.573612,0.147292,0.403358,0.116612,-0.746151,0.935608,0.446449,0.0697031
17.7679,0.999993,0.000751098,10,1023,0,-7.23901,0.028313,0.77577,0.896918,0.454122,0.954498,0.963426,0.583457,0.265958,0.111041,1.76559,0.00961388,0.835454,4.87344,-1.27048,0.119397,0.380501,0.240633,0.518599,1.21771,0.36663,0.097206,0.427844,0.141877,-0.75914,0.867472,0.507018,0.0816511
18.0023,0.999991,0.000751098,10,1023,0,-8.00336,0.0215526,0.76001,0.61393,0.497484,1.0038,1.05025,0.510053,0.642463,0.0363679,1.95558,0.0250314,0.783658,4.91404,-1.27304,0.126051,0.0897878,0.259726,0.540266,1.25447,0.47654,0.104104,0.438095,0.142491,-0.738249,0.861691,0.500905,0.0857021
18.1241,0.999495,0.000751098,10,1023,0,-1.51925,0.0237307,0.904531,0.402626,0.319475,0.926784,0.507928,0.570485,0.454727,0.220089,1.32487,0.0535211,0.707269,5.26184,-1.44598,0.127364,-0.0917771,0.489777,0.482785,1.28235,0.439038,-0.000381581,0.39419,0.116308,-0.504061,0.865515,0.5141,0.13933
17.4808,0.99993,0.000751098,10,1023,0,-5.78178,0.0155059,0.881286,0.238015,0.347858,1.26281,0.34123,0.511001,0.645903,0.465497,1.50722,0.0472734,0.785722,5.29771,-1.43818,0.0861441,-0.417855,0.6203,0.506863,1.20353,0.210422,-0.0332649,0.381178,0.129644,-0.45541,0.871255,0.499431,0.138313
16.5926,0.999944,0.000751098,10,1023,0,-1.86581,0.0137303,1.14408,0.223285,0.340459,1.38367,0.425669,0.538178,0.675876,0.408123,1.39861,0.0543561,0.772487,5.31336,-1.45804,0.082122,-0.583277,0.610086,0.491209,1.23295,0.194582,-0.0289599,0.394103,0.139284,-0.481386,0.830511,0.510167,0.128115
20.2717,0.999993,0.000751098,10,1023,0,-0.255364,0.0208053,1.8129,0.329553,0.329182,1.27867,0.771816,0.518014,0.71291,0.160628,0.906135,0.0630915,0.746083,5.0692,-1.48319,0.111364,0.00800781,0.605208,0.481343,1.04229,0.0839975,0.0631049,0.414586,0.134505,-0.459408,0.915986,0.493081,0.135831
20.2727,0.999801,0.000751098,10,1023,0,-7.80616,0.0281144,1.74877,0.316798,0.34251,1.28925,0.791549,0.526052,0.858924,0.275472,1.12862,0.0587008,0.73259,5.36392,-1.38311,0.0989746,-0.199129,0.622002,0.483098,1.03883,0.121869,0.0727861,0.403148,0.143875,-0.470824,0.946984,0.53704,0.120719
20.8532,0.999067,0.000751098,10,1023,0,-11.9599,0.0260431,1.85249,0.336508,0.322712,1.3737,0.887039,0.580606,1.1074,0.166937,0.928478,0.0414328,0.763676,5.50456,-1.39389,0.0997393,0.0540715,0.610429,0.559392,0.99529,0.13326,0.0683356,0.415664,0.137073,-0.47696,0.932632,0.512562,0.115927
21.8561,0.999971,0.000751098,10,1023,0,-6.12926,0.0179718,1.30633,0.562893,0.310947,2.00037,0.773721,0.554019,0.662496,-0.185986,0.996184,0.034342,0.892741,6.40173,-1.30423,0.0923097,0.498076,0.74503,0.493323,1.06766,-0.207051,0.0994832,0.454764,0.188708,-0.598153,0.885984,0.525347,0.0809895
22.6805,0.999092,0.000751098,10,1023,0,-6.79222,0.023763,1.44977,0.518071,0.211575,1.32768,1.23778,0.452012,0.588651,-0.179385,0.891518,0.0483548,0.863909,5.62466,-1.27862,0.0962217,0.307243,0.776156,0.394185,1.12662,-0.217646,0.0276306,0.41061,0.166587,-0.456637,0.931555,0.565942,0.0967801
23.0732,1,0.000751098,10,1023,0,-9.85445,0.0574472,0.813652,0.499409,0.222791,1.90311,1.20323,0.439315,0.0924222,-0.225761,1.87113,0.00701246,0.87657,5.4896,-1.20679,0.111167,0.231016,0.83091,0.241646,1.17485,-0.32117,0.0229385,0.404782,0.178375,-0.451522,1.01027,0.579779,0.121442
23.8668,0.999644,0.000751098,10,1023,0,-14.9878,0.081027,0.549097,0.448897,0.270535,1.85831,1.06984,0.391372,0.399187,-0.029308,3.12474,0.0264085,0.823769,5.82101,-1.0919,0.121873,-0.190384,0.926211,0.326197,1.15492,-0.377448,0.0106263,0.480419,0.157016,-0.540981,1.07571,0.55411,0.120574
23.619,0.999809,0.000751098,10,1023,0,-11.6843,0.104359,0.569744,0.40528,0.278229,1.6943,1.43093,0.370572,0.290745,-0.126604,3.36022,0.0290457,0.856398,6.07205,-1.15925,0.106222,-0.0599299,0.980786,0.305503,1.14684,-0.361533,-9.48796e-005,0.472021,0.150891,-0.542699,1.08607,0.579195,0.128825
23.4984,0.999973,0.000751098,10,1023,0,-12.3506,0.124884,0.539493,0.406053,0.29913,1.66175,1.38226,0.419473,0.322911,-0.333832,3.16136,0.0173927,0.87633,5.98818,-1.14598,0.124845,-0.0936086,0.999525,0.377795,1.08867,-0.397599,-0.0188053,0.465479,0.159568,-0.571147,1.09597,0.586065,0.128593
23.5763,0.999993,0.000751098,10,1023,0,-18.919,0.243782,0.508618,0.350097,0.299928,1.67881,1.34691,0.376302,0.258425,-0.0475971,3.69616,0.0190669,0.90787,6.22934,-1.22786,0.093913,-0.151153,0.996768,0.375409,0.996362,-0.326966,-0.0318845,0.459705,0.151224,-0.64357,1.14684,0.600828,0.130886
22.6623,0.999926,0.000751098,10,1023,0,-13.3825,0.169756,0.398273,0.39034,0.355877,2.02721,1.15818,0.450907,-0.109085,0.00982013,4.58168,0.0164026,0.810795,6.06199,-1.12619,0.0909167,0.00305098,1.01556,0.399335,0.884091,-0.185761,-0.0347691,0.411019,0.152738,-0.5519,1.14489,0.57816,0.123681
21.4846,0.99964,0.000751098,10,1023,0,-8.23964,0.189586,0.423203,0.394243,0.311319,1.90422,1.31526,0.498263,-0.271999,-0.304089,3.93656,0.0205963,0.781268,5.94566,-1.13626,0.0884688,0.0955953,0.97319,0.309094,0.843564,-0.0952802,-0.0614881,0.427211,0.135618,-0.573694,1.13768,0.546747,0.110332
21.885,0.999994,0.000751098,10,1023,0,-13.3482,0.212469,0.484507,0.354464,0.330201,1.76044,0.927067,0.565422,0.127884,0.113691,3.59972,0.0374449,0.740063,6.23582,-1.19155,0.094088,-0.316839,0.878842,0.353389,0.832908,0.0610655,-0.0410542,0.406901,0.115328,-0.489289,1.19039,0.531039,0.106565
21.6727,0.999963,0.000751098,10,1023,0,-8.0301,0.250371,0.428416,0.322652,0.319394,1.73527,0.779047,0.548247,-0.0970603,0.218602,4.5057,0.0392634,0.721568,6.17753,-1.17494,0.0995093,-0.358406,0.907607,0.364822,0.850306,0.223055,-0.0413234,0.399728,0.107991,-0.529772,1.19284,0.530984,0.102941
16.7692,0.999874,0.000751098,10,1023,0,-3.7858,0.198302,0.515001,0.404369,0.336007,1.54296,1.29038,0.487989,-0.129971,0.232367,4.99993,0.061327,0.807008,6.18622,-1.15306,0.107345,-0.128482,0.955144,0.418777,0.787379,0.370633,-0.159581,0.443074,0.121339,-0.547198,1.2412,0.501502,0.10638
15.1528,0.999657,0.000751098,10,1023,0,-2.40341,0.214808,0.504047,0.399009,0.340846,1.58135,1.32467,0.489219,-0.107415,0.207236,5.01428,0.060701,0.797491,6.18967,-1.18583,0.107645,0.0520142,0.950398,0.414092,0.773216,0.327817,-0.157611,0.454768,0.121667,-0.555961,1.24102,0.490403,0.103854
14.6033,0.999929,0.000751098,10,1023,0,5.19478,0.208184,0.521242,0.381833,0.335121,1.3655,1.36089,0.468474,-0.0286997,0.276308,5.18474,0.0521419,0.790901,6.1677,-1.17162,0.0981542,-0.125314,0.933114,0.39151,0.7702,0.393496,-0.142625,0.434785,0.120152,-0.546092,1.25917,0.50943,0.0951545
20.2994,0.999992,0.000751098,10,1023,0,0.380269,0.207276,0.430166,0.529453,0.252554,1.40224,0.687919,0.521306,-0.112493,0.648656,4.80038,0.0721678,0.780407,5.84372,-1.21493,0.132843,-0.313799,1.0033,0.395703,0.873559,0.277538,-0.192585,0.440018,0.145089,-0.623399,1.20563,0.511366,0.147448
19.1166,0.999969,0.000751098,10,1023,0,-2.36001,0.443063,0.456972,0.489013,0.254451,1.05972,0.751993,0.532279,0.468797,1.25516,5.66367,0.070311,0.767289,6.86492,-1.14076,0.101863,-0.365506,1.05151,0.494583,0.865761,0.220249,-0.130475,0.317823,0.117503,-0.384118,1.26413,0.467419,0.188085
19.2877,0.999993,0.000751098,10,1023,0,-10.875,0.4454,0.451974,0.494334,0.254665,1.0375,0.733656,0.524688,0.485871,1.28363,5.54894,0.0703654,0.763061,6.88494,-1.14023,0.102748,-0.323995,1.05466,0.488107,0.875608,0.201758,-0.129559,0.317055,0.119846,-0.389029,1.26594,0.465934,0.18953
19.1596,0.999991,0.000751098,10,1023,0,-6.62712,0.472891,0.402389,0.497915,0.264224,1.07395,0.656314,0.586701,0.330172,1.09154,5.24024,0.0618204,0.769917,7.16802,-1.13627,0.0810296,-0.436626,1.01778,0.43292,0.835671,0.201956,-0.102821,0.314581,0.117239,-0.37466,1.25288,0.444332,0.173998
13.2123,0.999885,0.000751098,10,1023,0,2.86459,0.852113,0.50356,0.596787,0.298256,1.0421,1.19404,0.632288,0.399032,0.979116,6.28192,0.0488215,0.764764,7.10246,-1.3412,0.104712,-0.459649,1.014,0.476108,0.871649,0.255201,-0.0757925,0.265877,0.127086,-0.434086,1.2238,0.420893,0.164219
14.1881,0.999995,0.000751098,10,1023,0,-4.09189,0.838465,0.539731,0.612521,0.294836,0.995781,1.18059,0.641834,0.384093,1.00368,6.32717,0.0469496,0.761513,7.07813,-1.35807,0.107278,-0.430721,1.01646,0.487795,0.890177,0.234994,-0.0772966,0.265868,0.124573,-0.418648,1.22697,0.426291,0.17155
19.1015,0.999988,0.000751098,10,1023,0,-1.18807,0.474512,0.42601,0.389261,0.317983,0.894107,1.39359,0.647829,1.41369,1.33362,7.10571,0.0114779,0.807209,6.78133,-1.32462,0.120183,-0.424958,1.00859,0.504235,0.892475,0.362178,-0.141824,0.272749,0.142255,-0.491866,1.2179,0.412857,0.168886
18.985,0.999996,0.000751098,10,1023,0,-7.71774,0.378102,0.393547,0.391173,0.335178,0.838803,1.71274,0.649868,1.51197,1.25585,7.38287,0.0101246,0.809648,6.51228,-1.27661,0.122687,-0.711457,0.999446,0.534418,0.858705,0.309257,-0.155257,0.270888,0.143584,-0.455243,1.22351,0.400365,0.181309
18.118,0.999857,0.000751098,10,1023,0,-1.81692,0.385345,0.391159,0.385149,0.33521,0.905525,1.82761,0.630307,1.46227,1.17534,8.00737,0.00978036,0.817373,6.55182,-1.21901,0.127763,-0.714547,0.9935,0.526466,0.848037,0.29861,-0.152725,0.25771,0.150054,-0.493409,1.20914,0.416651,0.178057
19.5325,0.999997,0.000751098,10,1023,0,-8.31263,0.357174,0.299887,0.417121,0.282489,0.757833,2.08041,0.685397,1.78223,1.14393,7.07141,-0.0560101,0.831495,7.15049,-1.2372,0.126032,-0.488769,0.910191,0.579714,0.867881,0.376454,-0.183184,0.290306,0.148153,-0.213756,1.1483,0.416194,0.159742
18.9711,0.999968,0.000751098,10,1023,0,-9.86258,0.356126,0.268312,0.458766,0.302747,0.742321,2.45269,0.679518,1.59169,1.50506,8.49088,-0.0698833,0.794483,7.55449,-1.32184,0.112631,-0.573409,0.907292,0.519827,0.713569,0.435045,-0.16381,0.246344,0.129748,-0.252872,1.18591,0.432434,0.148356
18.7874,0.758553,0.000751098,10,1023,0,-3.10454,0.268278,0.255193,0.613022,0.3109,0.763989,2.07594,0.643127,1.63369,1.1466,7.72263,-0.0692955,0.755259,7.57832,-1.30255,0.0760783,-0.389544,0.954683,0.428827,0.791873,0.416167,-0.18195,0.250079,0.123028,-0.00281355,1.26045,0.515031,0.140445
19.2534,0.117302,0.000751098,10,1023,0,-5.85784,0.266176,0.252977,0.627161,0.321792,0.785831,2.05548,0.632027,1.64365,1.17259,7.68941,-0.0714042,0.755896,7.5871,-1.30166,0.0776667,-0.396014,0.948239,0.410338,0.805722,0.413799,-0.184168,0.252872,0.123066,0.00839104,1.25695,0.506581,0.139699
18.5276,0.414467,0.000751098,10,1023,0,-4.86014,0.244517,0.252367,0.549075,0.304611,0.782409,2.04745,0.618292,1.65629,1.18082,7.77254,-0.0640109,0.745742,7.37588,-1.27189,0.0725391,-0.217185,0.986916,0.415731,0.767409,0.407375,-0.181898,0.236828,0.123153,0.0430166,1.24465,0.521414,0.136703
19.1524,0.999996,0.000751098,10,1023,0,-8.16284,0.34844,0.2491,0.617176,0.281649,0.656845,2.34004,0.570072,1.52365,1.11116,6.99741,-0.0899294,0.755075,7.84799,-1.346,0.0577419,-0.127962,1.03912,0.287293,0.77115,0.489719,-0.154824,0.253577,0.108665,0.0417146,1.19452,0.490822,0.154858
19.4578,0.999998,0.000751098,10,1023,0,-5.71938,0.367496,0.245178,0.529293,0.321689,0.809015,1.36333,0.482699,1.27373,0.780955,5.57597,-0.0699807,0.695453,6.98082,-1.20999,0.0148861,0.271693,0.980737,0.336351,0.90845,0.245463,-0.120265,0.211505,0.158336,0.106757,1.21653,0.501818,0.156622
21.6859,0.992109,0.000751098,10,1023,0,-8.05635,0.515264,0.250731,0.660185,0.4102,0.718895,1.07142,0.499582,1.34699,0.394303,4.93378,-0.0753015,0.744849,6.18739,-1.20312,0.0268322,0.10417,1.11535,0.243019,0.905473,0.159492,-0.14109,0.230965,0.160403,0.0655455,1.19142,0.474834,0.128176
19.5608,0.66372,0.000751098,10,1023,0,-10.3306,0.561711,0.235022,0.48768,0.423197,0.60045,1.24158,0.417574,1.65553,0.338137,5.407,-0.0807465,0.761908,5.88514,-1.33962,0.0215933,0.502709,1.11138,0.15685,0.869229,0.192372,-0.157144,0.244632,0.177488,0.0930605,1.20937,0.463768,0.117113
19.7056,0.463341,0.000751098,10,1023,0,-8.86532,0.551946,0.212141,0.467667,0.372442,0.581972,1.36839,0.374617,1.77843,0.0131291,5.82549,-0.0771962,0.816724,5.95787,-1.25155,0.0195083,0.638584,1.06039,0.169103,0.825731,0.218498,-0.160834,0.265055,0.176199,0.102848,1.20283,0.447269,0.10643
18.2742,0.999685,0.000751098,10,1023,0,-7.38138,0.689146,0.231287,0.584506,0.35885,0.472262,1.29787,0.418152,1.86511,-0.148693,5.52565,-0.073084,0.814424,6.28879,-1.24202,0.0322628,0.707467,1.08116,0.213662,0.806507,0.126247,-0.118932,0.290139,0.161929,0.0020228,1.22126,0.425826,0.115166
19.2138,0.999991,0.000751098,10,1023,0,-10.1005,0.722262,0.232456,0.482005,0.385383,0.479939,1.36157,0.435352,1.77186,-0.0859238,6.54175,-0.0678656,0.812662,6.47197,-1.20694,0.047255,0.694563,1.07212,0.221607,0.795773,0.0751164,-0.129715,0.286213,0.172207,0.00938951,1.20723,0.434811,0.112084
20.716,0.999998,0.000751098,10,1023,0,-5.52686,0.825462,0.147391,0.434821,0.332229,0.572282,0.912143,0.441028,1.79596,-0.397788,8.86173,-0.0483973,0.895977,6.22837,-1.19213,0.0680696,0.478183,1.04856,-0.0178616,0.890099,0.0480965,-0.120755,0.228759,0.179448,0.156931,1.15583,0.472225,0.109121
23.9104,0.99994,0.000751098,10,1023,0,-0.54363,1.36921,0.223613,0.503179,0.438707,0.712676,0.549531,0.57209,2.33466,0.13665,9.96875,-0.0346706,0.932528,6.56062,-1.15209,0.0879102,0.316663,1.06443,0.102767,0.907757,0.0865095,-0.0579579,0.224876,0.15999,0.0783446,1.19448,0.424201,0.103609
22.3104,0.999468,0.000751098,10,1023,0,-10.8614,1.38087,0.195192,0.623852,0.462889,0.604927,0.691587,0.672169,2.24728,0.469801,12.914,-0.0269591,0.990291,6.56939,-1.09304,0.0661579,0.249846,1.08082,0.155019,0.795695,0.145398,-0.129914,0.254213,0.140051,0.0222515,1.17366,0.405814,0.115882
24.0009,0.999723,0.000751098,10,1023,0,-14.313,1.19348,0.202363,0.766751,0.410714,0.864404,0.576916,0.65043,2.08192,0.275234,11.3852,-0.0185472,1.0036,6.20396,-1.05495,0.101616,0.0225052,1.05144,0.217601,0.858761,0.139424,-0.119023,0.225908,0.129612,0.0383321,1.10374,0.448383,0.115964
23.7571,0.999995,0.000751098,10,1023,0,-15.9986,1.10771,0.210552,0.716289,0.403009,0.794964,0.597662,0.666558,2.00584,0.282296,10.8663,-0.0123636,0.98885,6.30463,-0.990961,0.109134,-0.00911174,1.08666,0.187212,0.861119,0.154691,-0.106002,0.225715,0.138706,0.00419469,1.1323,0.481061,0.124379
23.7817,0.999966,0.000751098,10,1023,0,-13.7513,0.892156,0.176279,0.822794,0.430636,0.732866,0.686025,0.578965,1.92543,0.429094,11.1477,-0.00416383,0.971688,6.37722,-0.952965,0.0949938,0.180289,1.034,0.1135,0.921838,0.184502,-0.092354,0.205732,0.126717,0.0242572,1.14042,0.468564,0.139425
22.0813,0.999682,0.000751098,10,1023,0,-11.0497,0.916472,0.148267,0.67533,0.484849,0.606023,1.04134,0.571171,1.60774,-0.0158753,11.5447,-0.0261999,0.966024,6.4745,-0.84609,0.0889107,0.391533,1.01497,0.101452,0.885886,0.363632,-0.132764,0.229503,0.127294,0.0766036,1.07716,0.436371,0.167282
