# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestDataF.data.R
# init = 2 (Default)
# random
#   seed = 342240809
# output
#   file = of3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,e.1,e.2,e.3,e.4,e.5,e.6,e.7,e.8,e.9,e.10,e.11,e.12,e.13,e.14,e.15,e.16,e.17,e.18,e.19,e.20,e.21,e.22,e.23,e.24,e.25,e.26,sigma
# Adaptation terminated
# Step size = 0.000147619
# Diagonal elements of inverse mass matrix:
# 0.0137245, 223.862, 227.62, 0.354864, 81.4528, 127.902, 1.75282, 78.4267, 48.0232, 110.027, 12.3853, 2.32193, 109.46, 61.7306, 144.488, 572.436, 4.96341, 52.8328, 11.608, 10.6443, 22.0807, 7.61364, 0.982644, 225.449, 110.182, 14.6698, 0.489792
13.4426,0.884435,0.000147619,10,1023,0,2.58353,0.524912,63.9045,15.0933,-2.00335,14.5377,19.2884,6.68341,-19.807,5.96142,-17.4528,-14.5083,-6.24101,28.5895,-6.68799,-26.3485,7.40767,2.86376,-3.37745,6.80058,7.17,8.77,8.29618,4.05967,28.9956,-1.19141,7.46261,0.0580769
13.5573,0.889433,0.000147619,10,1023,0,3.85982,0.5277,64.2807,14.2681,-1.9697,13.5264,18.8076,6.82333,-20.1084,5.7899,-18.5372,-14.8195,-6.34911,29.1398,-5.05989,-24.6785,5.40483,3.03112,-2.63833,6.73136,7.08128,9.83866,7.91079,4.15057,31.5311,-0.998542,7.99157,0.05642
14.1054,0.978166,0.000147619,10,1023,0,0.145798,0.535698,65.0534,14.7722,-1.98996,13.8741,17.9424,6.95152,-20.0573,6.07592,-18.7378,-14.9498,-6.31041,28.7838,-5.22899,-24.8677,5.55511,2.9944,-2.50837,6.60355,7.23575,9.49383,7.61465,4.10429,31.5526,-0.303733,7.6132,0.0585272
14.1004,0.99921,0.000147619,10,1023,0,-1.34289,0.536166,65.2106,14.9477,-1.99645,13.9708,17.6944,6.96438,-20.1403,5.88653,-19.0278,-15.018,-6.23415,28.7805,-5.11891,-24.5056,5.21359,2.95612,-2.29957,6.59504,7.25849,9.51382,7.6252,4.0888,31.9298,-0.249616,7.51359,0.0587829
13.6671,0.871356,0.000147619,10,1023,0,3.61608,0.564588,62.9148,17.5362,-1.80933,11.5936,21.0879,6.52649,-20.9441,6.62088,-17.7577,-15.5949,-6.27342,29.7576,-6.12415,-23.5536,5.77221,2.92759,-0.725955,6.26376,7.22424,9.20852,7.75111,4.04914,32.4868,1.48885,7.16111,0.0617413
14.606,0.989006,0.000147619,10,1023,0,0.369713,0.57245,64.2868,16.5397,-1.76568,11.146,21.9003,6.5101,-20.7677,7.27144,-17.875,-15.1865,-6.30935,29.4165,-6.27544,-23.9937,2.06173,2.99468,-0.653954,6.08211,7.04012,9.0667,8.05006,4.07573,32.2944,2.32216,7.18289,0.0563399
14.8534,0.806728,0.000147619,10,1023,0,-3.78313,0.599944,63.2559,16.0754,-1.85029,11.2131,20.5661,6.61726,-20.9494,7.65134,-18.801,-15.0711,-6.299,27.2975,-5.59135,-24.9917,3.22711,3.01786,-0.388674,5.78107,6.35401,9.43708,8.33275,4.0663,33.004,2.65013,7.21838,0.0500509
13.8639,0.680274,0.000147619,10,1023,0,-2.30731,0.604473,61.8841,15.997,-1.85802,9.81395,19.4406,6.58157,-20.938,7.94088,-19.2452,-15.0819,-6.33816,25.7221,-5.58191,-25.2632,4.41614,3.1435,-0.402947,5.52473,6.29764,9.24668,8.43698,4.06598,33.935,2.723,7.78819,0.052834
14.9073,0.96833,0.000147619,10,1023,0,6.7987,0.58409,65.6015,18.0705,-1.86352,9.44175,19.5145,6.86463,-19.9181,8.67825,-19.8951,-14.9983,-6.10889,27.5137,-4.89602,-26.3938,10.0499,3.20109,-0.999027,5.68624,6.93195,9.78448,8.30311,4.23177,35.5547,3.58797,8.13534,0.0534473
14.9214,0.973454,0.000147619,10,1023,0,5.45291,0.566724,67.9258,19.9271,-1.91414,8.18276,20.0731,6.61741,-21.2693,8.27022,-19.8167,-14.8233,-5.79642,29.6724,-4.62542,-26.4998,6.70059,2.96338,-2.15468,5.32172,6.95559,9.3785,8.13454,4.13174,35.9416,5.13696,9.08582,0.0474993
15.0078,0.974767,0.000147619,10,1023,0,1.05587,0.574409,66.7859,21.0709,-1.95079,8.25574,20.0664,6.55952,-21.5195,8.28933,-19.8119,-15.0614,-5.91757,30.0808,-4.07726,-24.5252,6.46092,2.72703,-1.69792,5.37666,7.05587,9.79079,7.94348,4.16705,37.6664,6.4702,8.81392,0.0491532
15.0618,0.597087,0.000147619,10,1023,0,-0.386892,0.587352,67.1811,22.9176,-2.02013,8.8174,18.9756,6.69782,-21.6315,8.39736,-20.7708,-14.9776,-6.0313,30.385,-3.9688,-26.0772,4.78212,2.58613,-1.40321,5.09184,6.5985,9.39592,7.8495,4.21441,36.1433,5.49579,9.14909,0.0539403
