# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestDataF.data.R
# init = 2 (Default)
# random
#   seed = 375490733
# output
#   file = of8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,e.1,e.2,e.3,e.4,e.5,e.6,e.7,e.8,e.9,e.10,e.11,e.12,e.13,e.14,e.15,e.16,e.17,e.18,e.19,e.20,e.21,e.22,e.23,e.24,e.25,e.26,sigma
# Adaptation terminated
# Step size = 0.000242744
# Diagonal elements of inverse mass matrix:
# 0.683289, 250.972, 102.42, 10.3642, 59.9289, 1007.06, 134.996, 9.22916, 58.5591, 53.4216, 63.6556, 1.48977, 432.344, 140.778, 126.152, 6649.45, 1.76291, 167.634, 237.466, 3368.82, 98.5249, 2.76109, 10274.1, 2496.64, 74.4711, 105.371, 0.220118
13.4877,0.869821,0.000242744,9,532,1,1.1329,0.708403,32.7164,27.685,0.632716,-19.201,-99.0658,52.8121,8.79594,8.1739,-7.39066,27.6455,2.13158,66.3259,-16.648,-56.8506,286.326,2.7005,24.7615,58.6437,-151.658,21.5306,1.70066,48.2263,-131.436,-16.4188,-17.6519,0.0713344
13.2265,0.75993,0.000242744,10,1023,0,2.02211,0.84938,31.374,30.7213,0.814846,-18.5693,-92.5933,55.1229,9.12124,10.1152,-7.41987,28.5325,2.50578,65.4588,-15.4295,-56.7263,297.045,2.82418,23.6728,61.9529,-149.017,21.8177,1.24279,58.6417,-129.786,-17.1578,-15.9738,0.0802125
13.7147,0.818373,0.000242744,10,1023,0,-1.96304,0.723152,30.4437,30.3133,0.450723,-18.0123,-93.6027,55.4563,8.85199,11.4669,-8.56777,27.6188,2.47304,63.5958,-16.1887,-57.0068,298.937,2.67921,24.7577,61.4504,-138.772,21.6951,1.1528,72.5586,-126.569,-16.0282,-17.1417,0.0710434
14.2708,0.992709,0.000242744,10,1023,0,-3.97677,0.794305,31.8309,31.1355,0.828653,-18.0929,-97.6626,55.4762,8.44284,12.1274,-7.92521,27.4811,2.49528,67.527,-16.9265,-55.0974,302.403,2.71656,23.4727,62.423,-138.513,21.5498,1.29609,62.3506,-122.438,-15.7961,-15.8232,0.0687538
13.5162,0.74967,0.000242744,9,987,1,2.12848,0.613693,34.3047,30.5617,0.453348,-18.6004,-96.814,56.0095,8.20817,13.4955,-8.43103,26.7116,2.44562,68.6983,-17.8712,-54.9255,315.25,2.62548,24.5187,59.8693,-135.93,21.2333,1.16564,51.8687,-121.88,-14.5387,-16.4233,0.0736303
13.1003,0.816568,0.000242744,10,1023,0,4.71571,0.584307,33.0266,30.3866,0.546023,-17.9242,-100.392,55.8879,8.26486,12.966,-8.74909,27.5314,2.45065,67.6722,-17.5003,-54.1533,319.106,2.66914,22.8271,58.9203,-132.896,21.0818,1.19812,47.3517,-121.765,-14.2873,-16.5054,0.0688677
15.0621,0.98461,0.000242744,10,1023,0,-4.69557,0.714671,35.4403,30.5161,0.327058,-18.1369,-97.9288,55.8678,8.11714,11.5809,-8.96042,27.5232,2.44173,67.2142,-18.1207,-55.0736,306.3,2.60019,23.9137,59.5696,-136.898,20.4529,1.33113,34.8329,-124.675,-13.1499,-16.9377,0.0644575
14.313,0.921905,0.000242744,10,1023,0,-5.28139,0.643416,36.0957,30.2473,0.328323,-18.4285,-94.1476,54.5288,8.15179,11.3555,-8.3199,28.4488,2.3746,66.4868,-17.2315,-56.866,307.691,2.6618,24.2508,58.6594,-140.352,21.1596,1.36071,34.8094,-123.155,-13.0431,-16.6185,0.0620594
14.9486,0.897761,0.000242744,10,1023,0,3.5057,0.676793,35.3188,30.0878,0.653232,-18.8188,-97.7249,60.5725,8.01945,10.3934,-6.67266,29.8432,2.51773,59.2293,-17.3222,-55.3796,292.985,2.67633,21.3407,61.4746,-124.252,22.2051,1.14411,-10.1677,-119.513,-13.6446,-18.5385,0.0574615
14.4432,0.437927,0.000242744,9,796,1,5.69014,0.716104,34.1446,28.5219,0.366007,-17.8417,-95.0042,61.2826,7.93682,9.41748,-6.28268,29.1347,2.52349,56.0009,-17.982,-57.0505,298.183,2.64713,22.1992,61.9259,-129.661,22.841,1.14801,-10.8879,-125.814,-14.3318,-18.097,0.0568857
